generation,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv,vv
16517,0,0,0.000300366,3.53E-05,0.000224402,4.99E-05,0.838773,0.155698,0,0,2.05E-07,5.34E-06,4.11E-07,2.05E-07,0.00129549,0.00361773
16518,0,0,0.000298478,3.49E-05,0.000224731,5.07E-05,0.838674,0.155794,0,0,2.05E-07,4.93E-06,4.11E-07,2.05E-07,0.0012958,0.00362179
16519,0,0,0.000298412,3.51E-05,0.000227811,5.13E-05,0.838609,0.155861,0,0,2.05E-07,4.72E-06,4.10E-07,2.05E-07,0.00128682,0.00362569
16520,0,0,0.000294848,3.33E-05,0.000229715,5.03E-05,0.838551,0.155929,0,0,2.05E-07,4.73E-06,4.11E-07,4.11E-07,0.00128706,0.00361852
16521,0,0,0.000298275,3.22E-05,0.000234842,5.03E-05,0.838482,0.155986,0,0,2.05E-07,4.52E-06,4.11E-07,4.11E-07,0.0012902,0.00362097
16522,0,0,0.000299734,3.29E-05,0.000235226,5.01E-05,0.838373,0.156077,0,0,2.05E-07,4.11E-06,4.11E-07,6.16E-07,0.00130022,0.00362639
16523,0,0,0.000295446,3.29E-05,0.0002357,4.78E-05,0.838388,0.15607,0,0,2.05E-07,4.11E-06,4.11E-07,8.21E-07,0.00128978,0.00363507
16524,0,0,0.00029313,3.33E-05,0.000238489,4.60E-05,0.838457,0.156006,0,0,4.11E-07,3.70E-06,4.11E-07,6.16E-07,0.0012816,0.00363937
16525,0,0,0.000291711,3.26E-05,0.000237926,4.80E-05,0.838503,0.155946,0,0,4.11E-07,4.11E-06,4.11E-07,4.11E-07,0.00128119,0.0036545
16526,0,0,0.000290456,3.37E-05,0.000237665,4.89E-05,0.838519,0.155933,0,0,4.11E-07,4.52E-06,4.11E-07,4.11E-07,0.00127706,0.00365412
16527,0,0,0.000291955,3.43E-05,0.000235288,4.85E-05,0.838483,0.155977,0,0,4.11E-07,4.11E-06,4.11E-07,4.11E-07,0.00127499,0.00364943
16528,0,0,0.000291662,3.53E-05,0.000236,4.93E-05,0.838495,0.155961,0,0,2.05E-07,4.11E-06,4.11E-07,8.22E-07,0.00127058,0.00365584
16529,0,0,0.000293604,3.47E-05,0.000238579,4.91E-05,0.838487,0.155977,0,0,2.05E-07,3.90E-06,2.05E-07,1.03E-06,0.00126825,0.00364705
16530,0,0,0.000294992,3.43E-05,0.000238089,4.85E-05,0.838487,0.155971,0,0,2.05E-07,3.70E-06,2.05E-07,1.23E-06,0.00126316,0.00365823
16531,0,0,0.000294066,3.51E-05,0.000237799,4.81E-05,0.838406,0.156039,0,0,0,3.29E-06,2.05E-07,1.03E-06,0.00126683,0.00366905
16532,0,0,0.000294926,3.49E-05,0.00023783,4.81E-05,0.838295,0.156143,0,0,2.05E-07,2.67E-06,2.05E-07,8.22E-07,0.00127151,0.00367158
16533,0,0,0.00029116,3.39E-05,0.000238184,4.78E-05,0.838255,0.156186,0,0,2.05E-07,2.67E-06,2.05E-07,8.21E-07,0.00127079,0.00367337
16534,0,0,0.00029209,3.45E-05,0.000237452,4.77E-05,0.838135,0.156303,0,0,2.05E-07,2.46E-06,2.05E-07,8.22E-07,0.0012799,0.00366633
16535,0,0,0.000296101,3.49E-05,0.000236757,4.72E-05,0.838036,0.156418,0,0,2.05E-07,2.26E-06,2.05E-07,8.21E-07,0.00127578,0.00365136
16536,0,0,0.000299405,3.57E-05,0.000234513,4.56E-05,0.837934,0.156515,0,0,2.05E-07,2.67E-06,2.05E-07,8.21E-07,0.00127709,0.00365467
16537,0,0,0.000303138,3.68E-05,0.000235774,4.56E-05,0.838016,0.156422,0,0,2.05E-07,2.67E-06,2.05E-07,8.22E-07,0.00127499,0.00366189
16538,0,0,0.000301855,3.57E-05,0.000234092,4.64E-05,0.83804,0.156402,0,0,2.05E-07,2.05E-06,2.05E-07,8.21E-07,0.00127395,0.00366272
16539,0,0,0.000300847,3.68E-05,0.000234107,4.62E-05,0.83795,0.156519,0,0,2.05E-07,1.85E-06,2.05E-07,8.21E-07,0.00126664,0.00364385
16540,0,0,0.000302108,3.59E-05,0.000231664,4.79E-05,0.837818,0.156652,0,0,2.05E-07,1.85E-06,2.05E-07,8.22E-07,0.00126902,0.00364029
16541,0,0,0.000301888,3.35E-05,0.000232269,4.74E-05,0.837781,0.156715,0,0,2.05E-07,1.85E-06,2.05E-07,8.21E-07,0.00126464,0.00362101
16542,0,0,0.000304077,3.41E-05,0.000232626,4.74E-05,0.837664,0.15682,0,0,4.11E-07,1.85E-06,2.05E-07,8.21E-07,0.00126271,0.00363147
16543,0,0,0.000306502,3.41E-05,0.000230493,4.87E-05,0.837651,0.15684,0,0,4.11E-07,1.85E-06,2.05E-07,6.16E-07,0.00125806,0.00362831
16544,0,0,0.000306345,3.55E-05,0.000234276,4.76E-05,0.837597,0.156887,0,0,4.11E-07,2.05E-06,2.05E-07,6.16E-07,0.00125905,0.00362973
16545,0,0,0.000304622,3.62E-05,0.000233345,4.87E-05,0.837586,0.156893,0,0,4.11E-07,1.85E-06,2.05E-07,8.22E-07,0.00126799,0.00362753
16546,0,0,0.00030453,3.61E-05,0.00023656,4.87E-05,0.837544,0.156924,0,0,4.11E-07,1.85E-06,2.05E-07,8.21E-07,0.00127028,0.00363321
16547,0,0,0.000308043,3.63E-05,0.000239863,4.83E-05,0.837428,0.157041,0,0,2.05E-07,2.05E-06,2.05E-07,8.21E-07,0.00127694,0.00361807
16548,0,0,0.000309729,3.53E-05,0.00023661,4.79E-05,0.837438,0.15703,0,0,2.05E-07,1.85E-06,2.05E-07,8.22E-07,0.00127507,0.00362433
16549,0,0,0.000309668,3.66E-05,0.000234715,4.83E-05,0.837374,0.157086,0,0,2.05E-07,1.85E-06,2.05E-07,8.21E-07,0.00127523,0.00363203
16550,0,0,0.000309982,3.70E-05,0.00023377,4.89E-05,0.837295,0.157163,0,0,2.05E-07,1.64E-06,2.05E-07,8.22E-07,0.00128163,0.00362796
16551,0,0,0.000308627,3.74E-05,0.000233677,4.91E-05,0.837199,0.157268,0,0,2.05E-07,1.85E-06,2.05E-07,8.21E-07,0.00127886,0.003622
16552,0,0,0.000304819,3.70E-05,0.000233544,4.97E-05,0.83715,0.157339,0,0,4.11E-07,1.85E-06,2.05E-07,8.22E-07,0.00127659,0.00360628
16553,0,0,0.000303437,3.78E-05,0.000233224,4.89E-05,0.837178,0.157307,0,0,4.11E-07,2.26E-06,2.05E-07,1.03E-06,0.00128294,0.0036043
16554,0,0,0.000305044,3.96E-05,0.000232737,4.93E-05,0.837125,0.15734,0,0,4.11E-07,2.47E-06,2.05E-07,1.03E-06,0.00128673,0.00361739
16555,0,0,0.000306156,3.92E-05,0.000228949,4.80E-05,0.837108,0.157367,0,0,4.11E-07,2.67E-06,2.05E-07,1.03E-06,0.00128951,0.00360919
16556,0,0,0.000305662,3.88E-05,0.000231301,4.72E-05,0.837026,0.157468,0,0,4.11E-07,2.05E-06,0,1.03E-06,0.00127893,0.00360118
16557,2.05E-07,0,0.000308216,3.86E-05,0.000230392,4.56E-05,0.836912,0.157573,0,0,4.11E-07,1.85E-06,0,1.23E-06,0.00128461,0.00360414
16558,2.05E-07,0,0.000305397,3.82E-05,0.000229818,4.58E-05,0.836824,0.157672,0,0,4.11E-07,2.05E-06,0,1.23E-06,0.0012793,0.0036013
16559,2.05E-07,0,0.00030859,3.94E-05,0.000233444,4.54E-05,0.836811,0.157674,0,0,4.11E-07,2.26E-06,0,1.64E-06,0.00128507,0.00359857
16560,2.05E-07,0,0.000311451,3.94E-05,0.000234615,4.56E-05,0.836791,0.157718,0,0,4.11E-07,2.26E-06,2.05E-07,1.64E-06,0.00128114,0.00357367
16561,2.05E-07,0,0.000309799,3.88E-05,0.000233222,4.54E-05,0.836705,0.157782,0,0,4.11E-07,2.26E-06,2.05E-07,1.64E-06,0.00128169,0.00359892
16562,0,0,0.000310149,3.92E-05,0.000236411,4.60E-05,0.836677,0.157796,0,0,4.11E-07,2.46E-06,2.05E-07,1.64E-06,0.0012866,0.00360409
16563,0,0,0.000309197,3.65E-05,0.000234464,4.64E-05,0.836753,0.157727,0,0,2.05E-07,2.46E-06,2.05E-07,1.64E-06,0.00128196,0.00360709
16564,0,0,0.000311673,3.64E-05,0.000232984,4.73E-05,0.836683,0.157796,0,0,2.05E-07,2.47E-06,6.16E-07,1.64E-06,0.00128059,0.00360755
16565,0,0,0.000311216,3.67E-05,0.000233617,4.76E-05,0.836543,0.15792,0,0,2.05E-07,2.67E-06,6.16E-07,1.64E-06,0.00127894,0.00362373
16566,0,0,0.000310423,3.64E-05,0.000232971,4.79E-05,0.836492,0.157978,0,0,2.05E-07,2.67E-06,6.16E-07,1.44E-06,0.00127579,0.00362174
16567,0,0,0.000308189,3.68E-05,0.00023222,4.76E-05,0.836415,0.158065,0,0,2.05E-07,2.67E-06,8.21E-07,1.23E-06,0.00127567,0.0036145
16568,0,0,0.000308,3.72E-05,0.000230743,4.56E-05,0.836453,0.15803,0,0,2.05E-07,2.47E-06,8.22E-07,1.03E-06,0.00128542,0.00360559
16569,0,0,0.000307065,3.61E-05,0.000230709,4.64E-05,0.836327,0.158153,0,0,2.05E-07,2.87E-06,6.16E-07,8.21E-07,0.0012843,0.0036113
16570,0,0,0.000304902,3.74E-05,0.000232581,4.64E-05,0.836191,0.158285,0,0,2.05E-07,2.67E-06,6.16E-07,6.16E-07,0.00128741,0.00361157
16571,0,0,0.000306242,3.90E-05,0.000234402,4.60E-05,0.836086,0.158404,0,0,2.05E-07,2.67E-06,6.16E-07,6.16E-07,0.00128039,0.00359999
16572,0,0,0.000302624,3.72E-05,0.000230512,4.56E-05,0.836033,0.15847,0,0,2.05E-07,2.26E-06,8.22E-07,6.16E-07,0.0012824,0.00359513
16573,0,0,0.000299675,3.78E-05,0.000227014,4.68E-05,0.835977,0.158526,0,0,2.05E-07,2.67E-06,8.21E-07,6.16E-07,0.0012886,0.00359261
16574,0,0,0.000299527,3.78E-05,0.000228035,4.77E-05,0.835867,0.158633,0,0,2.05E-07,2.88E-06,6.16E-07,8.22E-07,0.00128419,0.00359823
16575,0,0,0.000297641,3.74E-05,0.000228055,4.74E-05,0.835925,0.158576,0,0,2.05E-07,3.08E-06,6.16E-07,1.03E-06,0.00128458,0.003599
16576,0,0,0.000298746,3.84E-05,0.000225395,4.83E-05,0.835828,0.158667,0,0,2.05E-07,3.08E-06,6.16E-07,8.22E-07,0.00128333,0.0036059
16577,0,0,0.000300347,3.78E-05,0.000223772,4.84E-05,0.835742,0.158744,0,0,2.05E-07,3.08E-06,4.11E-07,6.16E-07,0.00128925,0.00361012
16578,0,0,0.000299356,3.82E-05,0.000225596,5.01E-05,0.835604,0.158882,0,0,2.05E-07,2.88E-06,6.16E-07,8.22E-07,0.00128125,0.00361508
16579,0,0,0.000298469,3.96E-05,0.000227444,5.03E-05,0.835548,0.158923,0,0,0,2.87E-06,2.05E-07,1.03E-06,0.00127167,0.00363787
16580,0,0,0.000299135,3.78E-05,0.000229487,5.16E-05,0.835516,0.158965,0,0,0,2.67E-06,2.05E-07,8.22E-07,0.00127112,0.0036266
16581,0,0,0.000299286,3.84E-05,0.000231546,5.30E-05,0.835471,0.159001,0,0,0,2.87E-06,2.05E-07,8.21E-07,0.00127474,0.00362715
16582,0,0,0.000301376,3.86E-05,0.000232144,5.12E-05,0.835454,0.159012,0,0,2.05E-07,2.88E-06,2.05E-07,8.22E-07,0.00127967,0.00362658
16583,0,0,0.00029889,3.76E-05,0.000230942,4.95E-05,0.835401,0.159067,0,0,0,3.08E-06,2.05E-07,8.21E-07,0.00127439,0.00363677
16584,0,0,0.00030185,3.68E-05,0.000231782,4.87E-05,0.835381,0.1591,0,0,0,3.08E-06,0,1.03E-06,0.00127192,0.00362446
16585,0,0,0.000297012,3.67E-05,0.00023256,4.99E-05,0.835387,0.159111,0,0,0,3.08E-06,0,1.23E-06,0.00127569,0.0036056
16586,0,0,0.000296072,3.62E-05,0.000234228,4.83E-05,0.835379,0.159123,0,0,0,3.08E-06,0,1.23E-06,0.00127675,0.00360238
16587,0,0,0.000297182,3.76E-05,0.000233559,4.76E-05,0.835279,0.159215,0,0,0,3.08E-06,0,1.44E-06,0.00127513,0.00361011
16588,0,0,0.000298623,3.78E-05,0.000233678,4.73E-05,0.835277,0.15923,0,0,2.06E-07,2.47E-06,0,1.23E-06,0.00127321,0.00359889
16589,0,0,0.000299659,3.71E-05,0.000235417,4.82E-05,0.835142,0.15935,0,0,2.05E-07,2.26E-06,0,1.03E-06,0.00127848,0.00360515
16590,0,0,0.000300968,3.70E-05,0.000236255,4.87E-05,0.835075,0.15941,0,0,2.05E-07,2.26E-06,0,1.03E-06,0.00128255,0.00360627
16591,0,0,0.000299546,3.68E-05,0.000233847,4.82E-05,0.834938,0.159548,0,0,2.05E-07,2.26E-06,0,1.03E-06,0.00128441,0.00360789
16592,0,0,0.000300544,3.76E-05,0.000234806,4.85E-05,0.834862,0.159613,0,0,2.05E-07,2.26E-06,0,1.23E-06,0.00128127,0.00361906
16593,0,0,0.000304305,3.80E-05,0.000236339,4.93E-05,0.834739,0.159735,0,0,2.05E-07,2.05E-06,0,1.03E-06,0.00127779,0.00361716
16594,0,0,0.000303544,3.68E-05,0.000240083,4.93E-05,0.834648,0.15982,0,0,2.05E-07,1.85E-06,0,1.03E-06,0.00127723,0.00362199
16595,0,0,0.000306,3.76E-05,0.000243362,5.01E-05,0.834548,0.159922,0,0,2.05E-07,2.05E-06,0,1.23E-06,0.00127904,0.00361059
16596,0,0,0.000308015,3.76E-05,0.000244153,5.22E-05,0.834499,0.15997,0,0,2.05E-07,2.05E-06,0,1.03E-06,0.00127908,0.00360665
16597,0,0,0.000306039,3.80E-05,0.000244626,5.18E-05,0.83451,0.15997,0,0,2.05E-07,1.85E-06,2.05E-07,1.03E-06,0.00127776,0.00359832
16598,0,0,0.000305523,3.68E-05,0.000244336,5.03E-05,0.834431,0.160051,0,0,2.05E-07,1.85E-06,2.05E-07,1.03E-06,0.0012802,0.00359729
16599,0,0,0.000307514,3.80E-05,0.000244039,5.01E-05,0.83437,0.160113,0,0,2.05E-07,1.85E-06,2.05E-07,1.03E-06,0.00127751,0.0035967
16600,0,0,0.000312636,3.90E-05,0.000247974,4.93E-05,0.834363,0.160117,0,0,2.05E-07,2.05E-06,2.05E-07,1.23E-06,0.00126676,0.00360117
16601,0,0,0.000314725,3.78E-05,0.000245905,4.83E-05,0.834284,0.160192,0,0,2.05E-07,2.05E-06,2.05E-07,1.23E-06,0.00127143,0.00360208
16602,0,0,0.00030998,3.94E-05,0.000247368,4.91E-05,0.834221,0.160273,0,0,2.05E-07,1.85E-06,2.05E-07,1.23E-06,0.00126599,0.00359104
16603,0,0,0.000309654,4.11E-05,0.000245134,5.01E-05,0.834079,0.160417,0,0,2.05E-07,2.05E-06,2.05E-07,1.44E-06,0.00126738,0.0035864
16604,0,0,0.000310219,3.94E-05,0.000245547,4.93E-05,0.834038,0.160458,0,0,2.05E-07,2.26E-06,2.05E-07,1.03E-06,0.00126551,0.00359103
16605,0,0,0.000310952,4.09E-05,0.000245435,4.79E-05,0.83401,0.160495,0,0,0,2.26E-06,2.05E-07,1.23E-06,0.00126209,0.00358478
16606,0,0,0.000314359,4.07E-05,0.000248243,4.76E-05,0.833994,0.160509,0,0,0,2.87E-06,2.05E-07,1.23E-06,0.00126195,0.00357971
16607,0,0,0.000311792,4.13E-05,0.000248735,4.56E-05,0.833917,0.160587,0,0,0,3.08E-06,2.05E-07,1.44E-06,0.00125785,0.00358581
16608,0,0,0.000312257,4.04E-05,0.00024492,4.56E-05,0.833847,0.160655,0,0,0,3.49E-06,2.05E-07,1.44E-06,0.00126155,0.00358839
16609,0,0,0.000312163,3.94E-05,0.000242748,4.62E-05,0.833816,0.160702,0,0,0,3.49E-06,2.05E-07,1.44E-06,0.00125605,0.00358002
16610,0,0,0.000310084,3.96E-05,0.000240264,4.74E-05,0.833798,0.160731,0,0,0,3.70E-06,2.05E-07,1.23E-06,0.00124773,0.00358075
16611,0,0,0.000306845,3.90E-05,0.000243381,4.68E-05,0.833754,0.160783,0,0,0,3.49E-06,2.05E-07,1.44E-06,0.00125079,0.00357062
16612,0,0,0.000309019,3.96E-05,0.000243724,4.74E-05,0.833749,0.160789,0,0,2.05E-07,3.49E-06,2.05E-07,1.44E-06,0.00124572,0.00357127
16613,0,0,0.000308326,3.94E-05,0.000243416,4.81E-05,0.833678,0.160882,0,0,2.05E-07,3.29E-06,2.05E-07,1.44E-06,0.00124091,0.0035551
16614,0,0,0.000305771,3.94E-05,0.000243549,4.76E-05,0.833621,0.160953,0,0,2.05E-07,3.49E-06,2.05E-07,1.44E-06,0.00123479,0.00354913
16615,0,0,0.000300935,4.07E-05,0.000245062,4.93E-05,0.833631,0.160946,0,0,2.05E-07,3.70E-06,2.05E-07,1.44E-06,0.00123763,0.00354364
16616,0,0,0.000298131,4.13E-05,0.000246184,4.74E-05,0.83345,0.16114,0,0,2.05E-07,3.70E-06,4.11E-07,1.44E-06,0.00123338,0.00353753
16617,0,0,0.000299332,4.07E-05,0.000246327,4.75E-05,0.83335,0.161237,0,0,2.05E-07,3.49E-06,4.11E-07,1.44E-06,0.00123862,0.00353507
16618,0,0,0.000294408,4.07E-05,0.000244108,4.64E-05,0.833347,0.161249,0,0,2.05E-07,3.28E-06,4.11E-07,1.85E-06,0.00122772,0.00354521
16619,0,0,0.000295613,3.96E-05,0.000242612,4.72E-05,0.833301,0.161294,0,0,2.05E-07,3.29E-06,4.11E-07,1.85E-06,0.00122477,0.00354982
16620,0,0,0.00029708,4.07E-05,0.000237335,5.03E-05,0.833222,0.161372,0,0,2.05E-07,3.28E-06,4.11E-07,2.05E-06,0.00122137,0.00355264
16621,0,0,0.000294257,3.82E-05,0.000235529,4.97E-05,0.833157,0.161433,0,0,2.05E-07,2.67E-06,4.11E-07,2.05E-06,0.00122097,0.00356578
16622,0,0,0.000295174,3.82E-05,0.000235194,5.09E-05,0.833018,0.161567,0,0,2.05E-07,3.08E-06,4.11E-07,2.05E-06,0.00121787,0.00357166
16623,0,0,0.000293596,3.78E-05,0.000232619,4.97E-05,0.8329,0.161699,0,0,2.05E-07,2.87E-06,4.11E-07,1.64E-06,0.00121668,0.00356545
16624,0,0,0.000296745,3.82E-05,0.000235342,4.83E-05,0.832882,0.161729,0,0,2.05E-07,2.88E-06,4.11E-07,1.64E-06,0.00120875,0.00355724
16625,0,0,0.000293643,3.98E-05,0.00023245,4.83E-05,0.83287,0.161747,0,0,2.05E-07,2.87E-06,4.11E-07,1.64E-06,0.0012103,0.00355369
16626,0,0,0.000288088,4.00E-05,0.000233058,4.72E-05,0.832838,0.161793,0,0,2.05E-07,2.87E-06,4.11E-07,1.44E-06,0.00120307,0.00355336
16627,0,0,0.000286143,3.92E-05,0.000230476,4.81E-05,0.832842,0.161792,0,0,2.05E-07,2.67E-06,4.11E-07,1.23E-06,0.00120538,0.00355286
16628,0,0,0.000285989,3.90E-05,0.000235073,4.89E-05,0.832771,0.161859,0,0,2.05E-07,2.87E-06,4.11E-07,1.44E-06,0.0012078,0.00354827
16629,0,0,0.000290635,4.03E-05,0.000239286,4.91E-05,0.832677,0.161934,0,0,2.05E-07,2.88E-06,4.11E-07,1.44E-06,0.00119951,0.00356526
16630,0,0,0.000287889,4.17E-05,0.000242098,4.74E-05,0.83258,0.162028,0,0,2.05E-07,2.67E-06,4.11E-07,1.64E-06,0.00120166,0.00356637
16631,0,0,0.00028977,4.03E-05,0.000241509,4.66E-05,0.83248,0.162114,0,0,2.05E-07,2.46E-06,4.11E-07,1.64E-06,0.00121206,0.00357027
16632,0,0,0.000294428,3.98E-05,0.000240634,4.70E-05,0.832423,0.162151,0,0,2.05E-07,2.26E-06,2.05E-07,1.44E-06,0.00122452,0.00357564
16633,0,0,0.000297453,3.96E-05,0.000240962,4.83E-05,0.832362,0.1622,0,0,2.05E-07,2.67E-06,2.05E-07,1.85E-06,0.00124179,0.00356513
16634,0,0,0.000298924,4.07E-05,0.000240412,4.80E-05,0.832308,0.162247,0,0,2.05E-07,2.46E-06,2.05E-07,1.44E-06,0.00124723,0.00356553
16635,0,0,0.000302409,4.01E-05,0.000239339,4.77E-05,0.832186,0.162363,0,0,2.05E-07,2.26E-06,4.11E-07,1.23E-06,0.00124785,0.00356954
16636,0,0,0.000303366,3.96E-05,0.000243637,4.89E-05,0.832115,0.162423,0,0,2.05E-07,2.05E-06,4.11E-07,1.23E-06,0.00125021,0.00357205
16637,0,0,0.000299995,3.86E-05,0.000245133,4.97E-05,0.831987,0.162535,0,0,2.05E-07,2.05E-06,2.05E-07,1.23E-06,0.00125566,0.00358474
16638,0,0,0.000303425,3.96E-05,0.000249432,4.87E-05,0.831924,0.162574,0,0,2.05E-07,2.46E-06,2.05E-07,1.44E-06,0.00126112,0.00359552
16639,0,0,0.000300656,4.00E-05,0.00024377,4.85E-05,0.831842,0.16267,0,0,2.05E-07,2.46E-06,2.05E-07,1.44E-06,0.00126731,0.00358364
16640,0,0,0.000303219,4.06E-05,0.000245737,4.87E-05,0.83181,0.162702,0,0,2.05E-07,2.67E-06,2.05E-07,1.44E-06,0.00126954,0.00357581
16641,0,0,0.00030422,4.07E-05,0.000243417,4.97E-05,0.83177,0.16273,0,0,2.05E-07,3.08E-06,2.05E-07,1.44E-06,0.00127193,0.00358491
16642,0,0,0.00030427,4.07E-05,0.000243088,4.82E-05,0.831755,0.162731,0,0,2.05E-07,2.87E-06,2.05E-07,1.44E-06,0.00127498,0.00359807
16643,0,0,0.00030215,4.01E-05,0.000243815,4.87E-05,0.831646,0.162853,0,0,2.05E-07,2.88E-06,0,1.44E-06,0.00126673,0.00359479
16644,0,0,0.000302205,4.09E-05,0.000243489,4.78E-05,0.831663,0.162842,0,0,2.05E-07,3.08E-06,0,1.44E-06,0.00126774,0.00358827
16645,0,0,0.000300952,4.15E-05,0.00024261,4.79E-05,0.83159,0.162923,0,0,2.05E-07,3.29E-06,0,1.44E-06,0.00126379,0.00358533
16646,0,0,0.000299766,4.31E-05,0.000245356,4.95E-05,0.831554,0.162966,0,0,2.05E-07,2.87E-06,0,1.44E-06,0.0012621,0.00357543
16647,0,0,0.000297446,4.31E-05,0.000245065,5.03E-05,0.831531,0.163001,0,0,2.05E-07,3.08E-06,0,1.44E-06,0.00125285,0.00357429
16648,0,0,0.000300986,4.29E-05,0.000243293,5.09E-05,0.831595,0.162934,0,0,0,3.08E-06,2.05E-07,1.44E-06,0.00124993,0.00357816
16649,0,0,0.000296823,4.19E-05,0.000245264,5.14E-05,0.831519,0.163008,0,0,2.05E-07,3.08E-06,2.05E-07,1.44E-06,0.00125549,0.00357728
16650,0,0,0.000297273,4.04E-05,0.000245538,5.26E-05,0.83142,0.163106,0,0,2.05E-07,2.87E-06,2.05E-07,1.44E-06,0.00125417,0.0035798
16651,0,0,0.000300485,3.88E-05,0.000248522,5.18E-05,0.831392,0.163123,0,0,2.05E-07,2.88E-06,2.05E-07,1.44E-06,0.00125185,0.0035896
16652,0,0,0.000298255,3.90E-05,0.000245707,4.97E-05,0.831305,0.163223,0,0,2.05E-07,2.87E-06,2.05E-07,1.44E-06,0.00124803,0.00358686
16653,0,0,0.000299293,3.92E-05,0.00024342,4.97E-05,0.831265,0.163277,0,0,4.11E-07,2.26E-06,2.05E-07,1.44E-06,0.00124093,0.00358043
16654,0,0,0.000294859,4.05E-05,0.000246606,4.89E-05,0.831233,0.163306,0,0,4.11E-07,2.26E-06,2.05E-07,1.44E-06,0.0012474,0.00357773
16655,0,0,0.000297,3.82E-05,0.000244419,4.72E-05,0.831181,0.163355,0,0,4.11E-07,2.46E-06,2.05E-07,1.44E-06,0.00124592,0.00358577
16656,0,0,0.000301342,3.69E-05,0.000245302,4.70E-05,0.831067,0.163458,0,0,4.11E-07,2.26E-06,2.05E-07,1.44E-06,0.00124909,0.00359188
16657,0,0,0.000300127,3.72E-05,0.000246921,4.64E-05,0.831047,0.163476,0,0,4.11E-07,2.67E-06,2.05E-07,1.44E-06,0.00125248,0.00358899
16658,0,0,0.000297081,3.80E-05,0.00024329,4.74E-05,0.83102,0.163512,0,0,4.11E-07,2.26E-06,0,1.44E-06,0.00125238,0.00358509
16659,0,0,0.000296224,3.78E-05,0.000243841,4.87E-05,0.830978,0.16355,0,0,4.11E-07,2.05E-06,0,1.44E-06,0.00125392,0.00358797
16660,0,0,0.00030001,3.72E-05,0.000243746,4.87E-05,0.830913,0.163618,0,0,4.11E-07,1.85E-06,0,1.44E-06,0.00124871,0.00358698
16661,0,0,0.000300257,3.82E-05,0.000245217,4.85E-05,0.830863,0.163678,0,0,2.05E-07,1.64E-06,0,1.44E-06,0.00124621,0.00357762
16662,0,0,0.000296747,3.96E-05,0.000245612,4.87E-05,0.830752,0.163778,0,0,4.11E-07,1.23E-06,0,1.44E-06,0.00125045,0.00358582
16663,0,0,0.000296726,3.92E-05,0.000244978,4.83E-05,0.830654,0.163876,0,0,4.11E-07,1.23E-06,0,1.44E-06,0.00125015,0.0035872
16664,0,0,0.000298594,4.05E-05,0.000245816,4.97E-05,0.830544,0.163986,0,0,4.11E-07,1.23E-06,0,1.44E-06,0.00125023,0.00358189
16665,0,0,0.000297305,4.02E-05,0.000244948,4.85E-05,0.830444,0.164083,0,0,4.11E-07,8.21E-07,0,1.44E-06,0.00125821,0.00358101
16666,0,0,0.000298052,3.92E-05,0.000247315,4.81E-05,0.830355,0.164162,0,0,4.11E-07,8.22E-07,0,1.44E-06,0.00126882,0.00357908
16667,0,0,0.000294377,3.86E-05,0.000250857,4.74E-05,0.830311,0.164205,0,0,6.16E-07,8.21E-07,0,1.44E-06,0.00127091,0.00357933
16668,0,0,0.000294395,3.80E-05,0.000249609,4.79E-05,0.830241,0.164284,0,0,4.11E-07,8.22E-07,0,1.44E-06,0.00125873,0.00358389
16669,0,0,0.000293121,3.74E-05,0.000246115,4.70E-05,0.830262,0.164271,0,0,2.05E-07,1.03E-06,0,1.44E-06,0.00126075,0.00357944
16670,0,0,0.000290082,3.76E-05,0.000247145,4.77E-05,0.830207,0.164331,0,0,2.05E-07,1.23E-06,0,1.44E-06,0.00125812,0.00357857
16671,0,0,0.000287629,3.63E-05,0.000243695,4.74E-05,0.830104,0.164434,0,0,2.05E-07,1.44E-06,0,1.44E-06,0.00126056,0.00358315
16672,0,0,0.000291939,3.68E-05,0.000242632,4.81E-05,0.829968,0.164582,0,0,2.05E-07,1.64E-06,2.05E-07,1.44E-06,0.00125754,0.00356963
16673,0,0,0.000291092,3.67E-05,0.000241824,4.89E-05,0.829921,0.164627,0,0,2.05E-07,1.44E-06,2.05E-07,1.44E-06,0.00126537,0.00356556
16674,0,0,0.000291313,3.80E-05,0.000242624,4.79E-05,0.829941,0.164604,0,0,2.05E-07,1.44E-06,2.05E-07,1.23E-06,0.00126982,0.00356211
16675,0,0,0.000291712,3.82E-05,0.000244496,4.64E-05,0.829898,0.164631,0,0,2.05E-07,1.64E-06,2.05E-07,1.03E-06,0.00126888,0.00357815
16676,0,0,0.000293983,3.84E-05,0.000245294,4.66E-05,0.829791,0.164748,0,0,2.05E-07,1.64E-06,2.05E-07,1.03E-06,0.00126366,0.0035695
16677,0,0,0.000294811,3.86E-05,0.000243692,4.60E-05,0.829737,0.164809,0,0,2.05E-07,1.64E-06,2.05E-07,1.03E-06,0.00125726,0.00357059
16678,0,0,0.000297037,3.84E-05,0.000243833,4.48E-05,0.829821,0.164735,0,0,2.05E-07,1.64E-06,2.05E-07,8.22E-07,0.00125409,0.00356321
16679,0,0,0.000292383,3.74E-05,0.000241257,4.60E-05,0.829757,0.1648,0,0,2.05E-07,1.44E-06,2.05E-07,8.21E-07,0.00126173,0.00356137
